support,itemsets
0.011761842959117455,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Glove It Women's Imperial Golf Glove""})"
0.014033095392602207,"frozenset({""Glove It Women's Imperial Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.013221933809214796,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Glove It Women's Imperial Golf Glove""})"
0.014438676184295911,"frozenset({""Glove It Women's Imperial Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Glove It Women's Imperial Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.012086307592472421,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.012005191434133679,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove""})"
0.012491888384166126,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.013870863075924724,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.01508760545100584,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.011112913692407527,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.014195327709279688,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove""})"
0.011437378325762491,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.012329656067488644,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.011680726800778715,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.012573004542504866,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.010058403634003893,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.013384166125892277,"frozenset({'Pelican Sunstream 100 Kayak', ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.015006489292667098,"frozenset({""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest""})"
0.011194029850746268,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.013384166125892277,"frozenset({'Pelican Sunstream 100 Kayak', ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.0104639844256976,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Pelican Sunstream 100 Kayak', ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011518494484101234,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Glove It Women's Imperial Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.011924075275794938,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.012735236859182349,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.011842959117456198,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.013789746917585983,"frozenset({'Pelican Sunstream 100 Kayak', ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Pelican Sunstream 100 Kayak', ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.011437378325762491,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Glove It Women's Imperial Golf Glove"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Pelican Sunstream 100 Kayak', ""Glove It Women's Imperial Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.012248539909149902,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.013708630759247243,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012491888384166126,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.014844256975989617,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.011680726800778715,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.01054510058403634,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012086307592472421,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012248539909149902,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.013951979234263466,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.010139519792342634,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012735236859182349,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.010788449059052563,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012005191434133679,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.010382868267358857,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012167423750811162,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012329656067488644,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.014114211550940947,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.01054510058403634,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012654120700843608,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.01127514600908501,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.01062621674237508,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.011924075275794938,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.01054510058403634,"frozenset({'Pelican Sunstream 100 Kayak', 'Perfect Fitness Perfect Rip Deck', ""Nike Men's Free 5.0+ Running Shoe"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.012735236859182349,"frozenset({'Pelican Sunstream 100 Kayak', 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.0104639844256976,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.010382868267358857,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.012897469175859832,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.010707332900713823,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.013059701492537313,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.01135626216742375,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest""})"
0.01135626216742375,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck'})"
0.011680726800778715,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest""})"
0.01346528228423102,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.011599610642439974,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck'})"
0.01054510058403634,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.01062621674237508,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.011031797534068787,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.012897469175859832,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest""})"
0.010707332900713823,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.011680726800778715,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.011924075275794938,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.010139519792342634,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.013140817650876055,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.012005191434133679,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.0136275146009085,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.0104639844256976,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Men's Hybrid Golf Glove""})"
0.010220635950681376,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest""})"
0.011112913692407527,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck'})"
0.011518494484101234,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest""})"
0.01354639844256976,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.010139519792342634,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Men's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.011924075275794938,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Men's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.010058403634003893,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.012329656067488644,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.013951979234263466,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck', ""O'Brien Men's Neoprene Life Vest""})"
0.01062621674237508,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Men's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.012167423750811162,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.011031797534068787,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Men's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.01062621674237508,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.012086307592472421,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""O'Brien Men's Neoprene Life Vest"", ""Hirzl Men's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.011761842959117455,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Women's Hybrid Golf Glove""})"
0.014682024659312135,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.0136275146009085,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Women's Hybrid Golf Glove""})"
0.014925373134328358,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.012005191434133679,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Women's Hybrid Golf Glove""})"
0.011437378325762491,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.010869565217391304,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove""})"
0.011599610642439974,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.013140817650876055,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.014195327709279688,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest"", ""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.010869565217391304,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.013384166125892277,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.0104639844256976,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove""})"
0.011518494484101234,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.011761842959117455,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.010788449059052563,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011680726800778715,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.01354639844256976,"frozenset({'Pelican Sunstream 100 Kayak', ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.014682024659312135,"frozenset({""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck', ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.011112913692407527,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.01354639844256976,"frozenset({'Pelican Sunstream 100 Kayak', ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.01062621674237508,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Pelican Sunstream 100 Kayak', ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.011924075275794938,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.01135626216742375,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.010788449059052563,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.013059701492537313,"frozenset({'Pelican Sunstream 100 Kayak', ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.010707332900713823,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.013059701492537313,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Women's Soffft Flex Golf Glove""})"
0.014519792342634653,"frozenset({""Hirzl Women's Soffft Flex Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.013140817650876055,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo"", ""Hirzl Women's Soffft Flex Golf Glove""})"
